ANIO;MES;EMPRESA;MUNICIPIOS;NIT;ID MERCADO;ID_EMPRESA;ESTRATO;CONEXION;REINSTALACION;RECONEXION;CARGO_FIJO;RANGO_0;RANGO_21
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SAN AGUSTIN - OBANDO - EL PALMAR;8305107171;90;20518;1;677172;211352;24083;0;1748.28;4016.28
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SAN AGUSTIN - OBANDO - EL PALMAR;8305107171;90;20518;2;677172;211352;24083;0;2184.26;4016.28
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SAN AGUSTIN - OBANDO - EL PALMAR;8305107171;90;20518;6;677172;211352;24083;3375.56;4819.54;4819.54
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SAN AGUSTIN - OBANDO - EL PALMAR;8305107171;90;20518;5;677172;211352;24083;3375.56;4819.54;4819.54
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SAN AGUSTIN - OBANDO - EL PALMAR;8305107171;90;20518;4;677172;211352;24083;2812.96;4016.28;4016.28
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SAN AGUSTIN - OBANDO - EL PALMAR;8305107171;90;20518;3;677172;211352;24083;2812.96;4016.28;4016.28
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;AGRADO - ALTAMIRA - GUADALUPE - PITAL - SUAZA;8305107171;45;20518;1;677172;211352;24083;0;1531.31;3418.38
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;AGRADO - ALTAMIRA - GUADALUPE - PITAL - SUAZA;8305107171;45;20518;4;677172;211352;24083;1542.62;3418.38;3418.38
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;AGRADO - ALTAMIRA - GUADALUPE - PITAL - SUAZA;8305107171;45;20518;3;677172;211352;24083;1542.62;3418.38;3418.38
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;AGRADO - ALTAMIRA - GUADALUPE - PITAL - SUAZA;8305107171;45;20518;5;677172;211352;24083;1851.15;4102.06;4102.06
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;AGRADO - ALTAMIRA - GUADALUPE - PITAL - SUAZA;8305107171;45;20518;2;677172;211352;24083;0;1913.78;3418.38
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;AGRADO - ALTAMIRA - GUADALUPE - PITAL - SUAZA;8305107171;45;20518;6;677172;211352;24083;1851.15;4102.06;4102.06
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PITALITO - TIMANA;8305107171;39;20518;4;677172;211352;24083;2310.35;3087.76;3087.76
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PITALITO - TIMANA;8305107171;39;20518;3;677172;211352;24083;2310.35;3087.76;3087.76
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PITALITO - TIMANA;8305107171;39;20518;5;677172;211352;24083;2772.42;3705.31;3705.31
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PITALITO - TIMANA;8305107171;39;20518;6;677172;211352;24083;2772.42;3705.31;3705.31
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PITALITO - TIMANA;8305107171;39;20518;2;677172;211352;24083;0;1777.31;3087.76
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PITALITO - TIMANA;8305107171;39;20518;1;677172;211352;24083;0;1419.91;3087.76
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PALESTINA - SALADOBLANCO;8305107171;132;20518;2;677172;211352;24083;0;5339.03;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PALESTINA - SALADOBLANCO;8305107171;132;20518;4;677172;211352;24083;5034.59;9341.08;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PALESTINA - SALADOBLANCO;8305107171;132;20518;6;677172;211352;24083;6041.51;11209.29;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PALESTINA - SALADOBLANCO;8305107171;132;20518;3;677172;211352;24083;5034.59;9341.08;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PALESTINA - SALADOBLANCO;8305107171;132;20518;5;677172;211352;24083;6041.51;11209.29;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PALESTINA - SALADOBLANCO;8305107171;132;20518;1;677172;211352;24083;0;4254.03;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;COLOMBIA - NATAGA;8305107171;71;20518;6;677172;211352;24083;3663.48;10282.56;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;COLOMBIA - NATAGA;8305107171;71;20518;1;677172;211352;24083;0;3788.5;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;COLOMBIA - NATAGA;8305107171;71;20518;5;677172;211352;24083;3663.48;10282.56;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;COLOMBIA - NATAGA;8305107171;71;20518;3;677172;211352;24083;3052.9;8568.8;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;COLOMBIA - NATAGA;8305107171;71;20518;4;677172;211352;24083;3052.9;8568.8;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;COLOMBIA - NATAGA;8305107171;71;20518;2;677172;211352;24083;0;4700.45;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SANTA MARIA;8305107171;82;20518;3;677172;211352;24083;2306.44;9306.28;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SANTA MARIA;8305107171;82;20518;6;677172;211352;24083;2767.73;11167.53;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SANTA MARIA;8305107171;82;20518;2;677172;211352;24083;0;4964.29;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SANTA MARIA;8305107171;82;20518;1;677172;211352;24083;0;3960.27;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SANTA MARIA;8305107171;82;20518;5;677172;211352;24083;2767.73;11167.53;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;SANTA MARIA;8305107171;82;20518;4;677172;211352;24083;2306.44;9306.28;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;OPORAPA;8305107171;74;20518;5;677172;211352;24083;2767.73;11898.35;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;OPORAPA;8305107171;74;20518;6;677172;211352;24083;2767.73;11898.35;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;OPORAPA;8305107171;74;20518;3;677172;211352;24083;2306.44;9915.29;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;OPORAPA;8305107171;74;20518;4;677172;211352;24083;2306.44;9915.29;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;OPORAPA;8305107171;74;20518;2;677172;211352;24083;0;5235.54;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;OPORAPA;8305107171;74;20518;1;677172;211352;24083;0;4178.99;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ISNOS;8305107171;67;20518;4;677172;211352;24083;2306.44;9217.65;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ISNOS;8305107171;67;20518;6;677172;211352;24083;2767.73;11061.18;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ISNOS;8305107171;67;20518;1;677172;211352;24083;0;3908.85;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ISNOS;8305107171;67;20518;5;677172;211352;24083;2767.73;11061.18;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ISNOS;8305107171;67;20518;2;677172;211352;24083;0;4909.89;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ISNOS;8305107171;67;20518;3;677172;211352;24083;2306.44;9217.65;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;IQUIRA;8305107171;66;20518;1;677172;211352;24083;0;3704.4;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;IQUIRA;8305107171;66;20518;3;677172;211352;24083;2306.44;8574.98;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;IQUIRA;8305107171;66;20518;6;677172;211352;24083;2767.73;10289.98;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;IQUIRA;8305107171;66;20518;5;677172;211352;24083;2767.73;10289.98;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;IQUIRA;8305107171;66;20518;2;677172;211352;24083;0;4621.58;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;IQUIRA;8305107171;66;20518;4;677172;211352;24083;2306.44;8574.98;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ELIAS;8305107171;63;20518;6;677172;211352;24083;2767.73;12079.56;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ELIAS;8305107171;63;20518;3;677172;211352;24083;2306.44;10066.3;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ELIAS;8305107171;63;20518;5;677172;211352;24083;2767.73;12079.56;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ELIAS;8305107171;63;20518;4;677172;211352;24083;2306.44;10066.3;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ELIAS;8305107171;63;20518;2;677172;211352;24083;0;5324.37;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ELIAS;8305107171;63;20518;1;677172;211352;24083;0;4245.68;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;LA ARGENTINA;8305107171;68;20518;2;677172;211352;24083;0;4731.48;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;LA ARGENTINA;8305107171;68;20518;1;677172;211352;24083;0;3781.3;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;LA ARGENTINA;8305107171;68;20518;5;677172;211352;24083;2767.73;10609.48;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;LA ARGENTINA;8305107171;68;20518;4;677172;211352;24083;2306.44;8841.23;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;LA ARGENTINA;8305107171;68;20518;3;677172;211352;24083;2306.44;8841.23;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;LA ARGENTINA;8305107171;68;20518;6;677172;211352;24083;2767.73;10609.48;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ACEVEDO;8305107171;54;20518;4;677172;211352;24083;2306.44;9112.65;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ACEVEDO;8305107171;54;20518;1;677172;211352;24083;0;3872.62;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ACEVEDO;8305107171;54;20518;3;677172;211352;24083;2306.44;9112.65;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ACEVEDO;8305107171;54;20518;6;677172;211352;24083;2767.73;10935.18;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ACEVEDO;8305107171;54;20518;5;677172;211352;24083;2767.73;10935.18;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;ACEVEDO;8305107171;54;20518;2;677172;211352;24083;0;4826.6;0.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;VILLAGARZON;8305107171;305;20518;5;677172;211352;24083;4446.61;4274.00;4274.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;VILLAGARZON;8305107171;305;20518;4;677172;211352;24083;3705.51;3561.67;3561.67
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;VILLAGARZON;8305107171;305;20518;1;677172;211352;24083;0;1579.06;3561.67
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;VILLAGARZON;8305107171;305;20518;6;677172;211352;24083;4446.61;4274.00;4274.00
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;VILLAGARZON;8305107171;305;20518;3;677172;211352;24083;3705.51;3561.67;3561.67
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;VILLAGARZON;8305107171;305;20518;2;677172;211352;24083;0;1976.48;3561.67
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PUERTO ASIS - PUERTO CAICEDO;8305107171;202;20518;6;677172;211352;24083;6487.86;4034.49;4034.49
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PUERTO ASIS - PUERTO CAICEDO;8305107171;202;20518;4;677172;211352;24083;5406.55;3362.07;3362.07
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PUERTO ASIS - PUERTO CAICEDO;8305107171;202;20518;3;677172;211352;24083;5406.55;3362.07;3362.07
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PUERTO ASIS - PUERTO CAICEDO;8305107171;202;20518;5;677172;211352;24083;6487.86;4034.49;4034.49
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PUERTO ASIS - PUERTO CAICEDO;8305107171;202;20518;2;677172;211352;24083;0;1996.21;3362.07
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;PUERTO ASIS - PUERTO CAICEDO;8305107171;202;20518;1;677172;211352;24083;0;1592.63;3362.07
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;MOCOA;8305107171;172;20518;4;677172;211352;24083;2509.24;3807.12;3807.12
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;MOCOA;8305107171;172;20518;1;677172;211352;24083;0;1631.78;3807.12
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;MOCOA;8305107171;172;20518;2;677172;211352;24083;0;2064.81;3807.12
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;MOCOA;8305107171;172;20518;3;677172;211352;24083;2509.24;3807.12;3807.12
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;MOCOA;8305107171;172;20518;6;677172;211352;24083;3011.09;4568.54;4568.54
2021;5;SURCOLOMBIANA DE GAS S.A. E.S.P.;MOCOA;8305107171;172;20518;5;677172;211352;24083;3011.09;4568.54;4568.54
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CAIMITO - CHALAN - RICAURTE (COLOSO) - PALMITO - SAN BENITO ABAD;8904008699;194;498;3;584999;140000;37406;4963;1294.00;1294.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CAIMITO - CHALAN - RICAURTE (COLOSO) - PALMITO - SAN BENITO ABAD;8904008699;194;498;2;584999;140000;37406;0;1025.00;1294.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CAIMITO - CHALAN - RICAURTE (COLOSO) - PALMITO - SAN BENITO ABAD;8904008699;194;498;4;584999;140000;37406;4963;1294.00;1294.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CAIMITO - CHALAN - RICAURTE (COLOSO) - PALMITO - SAN BENITO ABAD;8904008699;194;498;5;584999;140000;37406;5956;1553.00;1553.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CAIMITO - CHALAN - RICAURTE (COLOSO) - PALMITO - SAN BENITO ABAD;8904008699;194;498;6;584999;140000;37406;5956;1553.00;1553.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CAIMITO - CHALAN - RICAURTE (COLOSO) - PALMITO - SAN BENITO ABAD;8904008699;194;498;1;584999;140000;37406;0;797.00;1294.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL BAGRE - SAN JUAN DE URABA - SEGOVIA - ZARAGOZA;8904008699;190;498;1;584999;140000;37406;0;1066.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL BAGRE - SAN JUAN DE URABA - SEGOVIA - ZARAGOZA;8904008699;190;498;3;584999;140000;37406;2099;1678.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL BAGRE - SAN JUAN DE URABA - SEGOVIA - ZARAGOZA;8904008699;190;498;6;584999;140000;37406;2519;2014.00;2014.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL BAGRE - SAN JUAN DE URABA - SEGOVIA - ZARAGOZA;8904008699;190;498;5;584999;140000;37406;2519;2014.00;2014.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL BAGRE - SAN JUAN DE URABA - SEGOVIA - ZARAGOZA;8904008699;190;498;2;584999;140000;37406;0;1279.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL BAGRE - SAN JUAN DE URABA - SEGOVIA - ZARAGOZA;8904008699;190;498;4;584999;140000;37406;2099;1678.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CORDOBA - MAHATES - ZAMBRANO;8904008699;137;498;6;584999;140000;37406;6235;2014.00;2014.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CORDOBA - MAHATES - ZAMBRANO;8904008699;137;498;1;584999;140000;37406;0;1313.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CORDOBA - MAHATES - ZAMBRANO;8904008699;137;498;4;584999;140000;37406;5196;1678.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CORDOBA - MAHATES - ZAMBRANO;8904008699;137;498;5;584999;140000;37406;6235;2014.00;2014.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CORDOBA - MAHATES - ZAMBRANO;8904008699;137;498;2;584999;140000;37406;0;1557.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CORDOBA - MAHATES - ZAMBRANO;8904008699;137;498;3;584999;140000;37406;5196;1678.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CACERES - TARAZA - CANALETE URBANO - LA APARTADA Y LA FRONTERA - LOS CORDOBAS - MONITOS - PUERTO ESCONDIDO - PUERTO LIBERTADOR - SAN BERNARDO DEL VIENTO - SAN JOSE DE URE - TIERRALTA - VALENCIA;8904008699;120;498;5;584999;140000;37406;4110;2014.00;2014.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CACERES - TARAZA - CANALETE URBANO - LA APARTADA Y LA FRONTERA - LOS CORDOBAS - MONITOS - PUERTO ESCONDIDO - PUERTO LIBERTADOR - SAN BERNARDO DEL VIENTO - SAN JOSE DE URE - TIERRALTA - VALENCIA;8904008699;120;498;6;584999;140000;37406;4110;2014.00;2014.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CACERES - TARAZA - CANALETE URBANO - LA APARTADA Y LA FRONTERA - LOS CORDOBAS - MONITOS - PUERTO ESCONDIDO - PUERTO LIBERTADOR - SAN BERNARDO DEL VIENTO - SAN JOSE DE URE - TIERRALTA - VALENCIA;8904008699;120;498;3;584999;140000;37406;3425;1678.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CACERES - TARAZA - CANALETE URBANO - LA APARTADA Y LA FRONTERA - LOS CORDOBAS - MONITOS - PUERTO ESCONDIDO - PUERTO LIBERTADOR - SAN BERNARDO DEL VIENTO - SAN JOSE DE URE - TIERRALTA - VALENCIA;8904008699;120;498;1;584999;140000;37406;0;1227.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CACERES - TARAZA - CANALETE URBANO - LA APARTADA Y LA FRONTERA - LOS CORDOBAS - MONITOS - PUERTO ESCONDIDO - PUERTO LIBERTADOR - SAN BERNARDO DEL VIENTO - SAN JOSE DE URE - TIERRALTA - VALENCIA;8904008699;120;498;2;584999;140000;37406;0;1534.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CACERES - TARAZA - CANALETE URBANO - LA APARTADA Y LA FRONTERA - LOS CORDOBAS - MONITOS - PUERTO ESCONDIDO - PUERTO LIBERTADOR - SAN BERNARDO DEL VIENTO - SAN JOSE DE URE - TIERRALTA - VALENCIA;8904008699;120;498;4;584999;140000;37406;3425;1678.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;COTORRA;8904008699;112;498;4;584999;140000;37406;5080;1678.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;COTORRA;8904008699;112;498;3;584999;140000;37406;5080;1678.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;COTORRA;8904008699;112;498;6;584999;140000;37406;6096;2014.00;2014.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;COTORRA;8904008699;112;498;5;584999;140000;37406;6096;2014.00;2014.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;COTORRA;8904008699;112;498;1;584999;140000;37406;0;830.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;COTORRA;8904008699;112;498;2;584999;140000;37406;0;1043.00;1678.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;TUCHIN;8904008699;866;498;2;584999;140000;37406;0;920.00;1307.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;TUCHIN;8904008699;866;498;4;584999;140000;37406;2855;1307.00;1307.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;TUCHIN;8904008699;866;498;1;584999;140000;37406;0;736.00;1307.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;TUCHIN;8904008699;866;498;3;584999;140000;37406;2855;1307.00;1307.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;TUCHIN;8904008699;866;498;5;584999;140000;37406;3426;1569.00;1569.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;TUCHIN;8904008699;866;498;6;584999;140000;37406;3426;1569.00;1569.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL VARAL;8904008699;865;498;6;584999;140000;37406;3426;1553.00;1553.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL VARAL;8904008699;865;498;4;584999;140000;37406;2855;1294.00;1294.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL VARAL;8904008699;865;498;3;584999;140000;37406;2855;1294.00;1294.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL VARAL;8904008699;865;498;1;584999;140000;37406;0;735.00;1294.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL VARAL;8904008699;865;498;5;584999;140000;37406;3426;1553.00;1553.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;EL VARAL;8904008699;865;498;2;584999;140000;37406;0;918.00;1294.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;MANAURE BALCON DEL CESAR - REMOLINO - SALAMINA;8904008699;205;498;4;540798;219000;35000;3910;2049.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;MANAURE BALCON DEL CESAR - REMOLINO - SALAMINA;8904008699;205;498;3;540798;219000;35000;3910;2049.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;MANAURE BALCON DEL CESAR - REMOLINO - SALAMINA;8904008699;205;498;2;540798;219000;35000;0;1098.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;MANAURE BALCON DEL CESAR - REMOLINO - SALAMINA;8904008699;205;498;6;540798;219000;35000;4692;2458.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;MANAURE BALCON DEL CESAR - REMOLINO - SALAMINA;8904008699;205;498;1;540798;219000;35000;0;876.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;MANAURE BALCON DEL CESAR - REMOLINO - SALAMINA;8904008699;205;498;5;540798;219000;35000;4692;2458.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;SOPLAVIENTO;8904008699;124;498;3;540798;219000;35000;3910;2049.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;SOPLAVIENTO;8904008699;124;498;1;540798;219000;35000;0;876.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;SOPLAVIENTO;8904008699;124;498;6;540798;219000;35000;4692;2458.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;SOPLAVIENTO;8904008699;124;498;4;540798;219000;35000;3910;2049.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;SOPLAVIENTO;8904008699;124;498;5;540798;219000;35000;4692;2458.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;SOPLAVIENTO;8904008699;124;498;2;540798;219000;35000;0;1098.00;0.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CAUCASIA - ARJONA - CARTAGENA DE INDIAS - CICUCO - CLEMENCIA - EL CARMEN DE BOLIVAR - MAGANGUE - MARIA LA BAJA - MOMPOS - SAN JACINTO - SAN JUAN NEPOMUCENO - SANTA CATALINA - SANTA ROSA DE LIMA - TALAIGUA NUEVO - TURBACO - TURBANA - VILLANUEVA - AYAPEL - BUENAVISTA - CERETE - CHIMA - CHINU - CIENAGA DE ORO - SANTA CRUZ DE LORICA - MOMIL - MONTELIBANO - MONTERIA - PLANETA RICA - PUEBLO NUEVO - PURISIMA - SAHAGUN - SAN ANDRES DE SOTAVENTO - SAN ANTERO - SAN CARLOS - SAN PELAYO - SANTA ANA - BUENAVISTA - COROZAL - COVENAS - GALERAS - LOS PALMITOS - MORROA - OVEJAS - SAMPUES - BETULIA - SINCE - SAN MARCOS - SAN ONOFRE - SAN PEDRO - SANTIAGO DE TOLU - SINCELEJO - TOLU VIEJO;8904008699;20;498;5;584999;140000;37406;3426;2014.00;2014.00
2021;5;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P;CAUCASIA - ARJONA - CARTAGENA DE INDIAS - CICUCO - CLEMENCIA - EL CARMEN DE BOLIVAR - MAGANGUE - MARIA LA BAJA - MOMPOS - SAN JACINTO - SAN JUAN NEPOMUCENO - SANTA CATALINA - SANTA ROSA DE LIMA - TALAIGUA NUEVO - TURBACO - TURBANA - VILLANUEVA - AYAPEL - BUENAVISTA - CERETE - CHIMA - CHINU - CIENAGA DE ORO - SANTA CRUZ DE LORICA - MOMIL - MONTELIBANO - MONTERIA - PLANETA RICA - PUEBLO NUEVO - PURISIMA - SAHAGUN - SAN ANDRES DE SOTAVENTO - SAN ANTERO - SAN CARLOS - SAN PELAYO - SANTA ANA - BUENAVISTA - COROZAL - COVENAS - GALERAS - LOS PALMITOS - MORROA - OVEJAS - SAMPUES - BETULIA - SINCE - SAN MARCOS - SAN ONOFRE - SAN PEDRO - SANTIAGO DE TOLU - SINCELEJO - TOLU VIEJO;8904008699;20;498;3;584999;140000;37406;2855;1678.00;1678.00
